persona_id,journey_index,step_id,phase,action,dwell_seconds,signals,detected_events,intervention,intervention_accepted
judith,520,s2_for_whom,Inputs,myself,17.1,dwell,none,none,
judith,520,s3_personal_data,Inputs,submit,14.78,dwell,none,none,
judith,520,s4_initial_price,Product,abandon,63.03,dwell|price_hover|cancel_hover,long_dwell|price_fixation|cancel_intent,price_reframe,1
judith,521,s1_coverage_scope,Inputs,at_doctor,15.94,dwell,none,none,
judith,521,s2_for_whom,Inputs,myself,6.08,dwell,none,none,
judith,521,s3_personal_data,Inputs,submit,8.7,dwell,none,none,
judith,521,s4_initial_price,Product,select_optimal,29.05,dwell|price_hover,long_dwell|price_fixation,price_reframe,1
judith,521,s5_add_ons,Product,continue,51.7,dwell,long_dwell,simplified_explanation,1
judith,521,s6_health_questions,Inputs,continue,24.85,dwell,none,none,
judith,521,s7_final_price,Recommendation,abandon,32.78,dwell|price_hover|cancel_hover|inactivity,cancel_intent|price_gap_shock,price_gap_transparency,1
judith,522,s1_coverage_scope,Inputs,at_doctor,6.25,dwell,none,none,
judith,522,s2_for_whom,Inputs,myself,9.83,dwell,none,none,
judith,522,s3_personal_data,Inputs,submit,14.55,dwell,none,none,
judith,522,s4_initial_price,Product,select_optimal,53.36,dwell|price_hover|cancel_hover,long_dwell|price_fixation|cancel_intent,price_reframe,1
judith,522,s5_add_ons,Product,continue,35.28,dwell,long_dwell,simplified_explanation,1
judith,522,s6_health_questions,Inputs,continue,20.32,dwell,none,none,
judith,522,s7_final_price,Recommendation,abandon,63.45,dwell|price_hover|cancel_hover|inactivity,long_dwell|price_fixation|cancel_intent,price_gap_transparency,1
judith,523,s1_coverage_scope,Inputs,at_doctor,13.4,dwell,none,none,
judith,523,s2_for_whom,Inputs,myself,21.08,dwell,none,none,
judith,523,s3_personal_data,Inputs,submit,8.61,dwell,none,none,
judith,523,s4_initial_price,Product,abandon,37.9,dwell|price_hover|cancel_hover,long_dwell|price_fixation|cancel_intent,price_reframe,1
judith,524,s1_coverage_scope,Inputs,at_doctor,24.77,dwell,none,none,
judith,524,s2_for_whom,Inputs,myself,13.47,dwell,none,none,
judith,524,s3_personal_data,Inputs,submit,21.06,dwell,none,none,
judith,524,s4_initial_price,Product,select_optimal,63.41,dwell|price_hover,long_dwell|price_fixation,price_reframe,0
judith,524,s5_add_ons,Product,continue,49.82,dwell,long_dwell,simplified_explanation,1
judith,524,s6_health_questions,Inputs,continue,10.28,dwell,none,none,
judith,524,s7_final_price,Recommendation,abandon,62.21,dwell|price_hover|cancel_hover|inactivity,long_dwell|price_fixation|cancel_intent|price_gap_shock,price_gap_transparency,1
judith,525,s1_coverage_scope,Inputs,at_doctor,15.43,dwell,none,none,
judith,525,s2_for_whom,Inputs,myself,10.14,dwell,none,none,
judith,525,s3_personal_data,Inputs,submit,14.95,dwell,none,none,
judith,525,s4_initial_price,Product,select_optimal,52.85,dwell|price_hover|cancel_hover,long_dwell|price_fixation|cancel_intent,price_reframe,1
judith,525,s5_add_ons,Product,continue,53.68,dwell,long_dwell,simplified_explanation,0
judith,525,s6_health_questions,Inputs,continue,9.01,dwell,none,none,
judith,525,s7_final_price,Recommendation,abandon,57.1,dwell|price_hover|cancel_hover|inactivity,long_dwell|price_fixation|cancel_intent|price_gap_shock,price_gap_transparency,1
judith,526,s1_coverage_scope,Inputs,at_doctor,13.34,dwell,none,none,
judith,526,s2_for_whom,Inputs,myself,20.35,dwell,none,none,
judith,526,s3_personal_data,Inputs,submit,14.32,dwell,none,none,
judith,526,s4_initial_price,Product,select_optimal,47.0,dwell|price_hover|tariff_click_oos|back_nav,oos_tariff|back_nav|long_dwell|price_fixation,tariff_route_explainer,1
judith,526,s5_add_ons,Product,continue,48.63,dwell,long_dwell,simplified_explanation,1
judith,526,s6_health_questions,Inputs,continue,6.41,dwell,none,none,
judith,526,s7_final_price,Recommendation,abandon,71.87,dwell|price_hover|cancel_hover|inactivity,long_dwell|price_fixation|cancel_intent|price_gap_shock,price_gap_transparency,1
judith,527,s1_coverage_scope,Inputs,at_doctor,18.4,dwell,none,none,
judith,527,s2_for_whom,Inputs,myself,18.55,dwell,none,none,
judith,527,s3_personal_data,Inputs,submit,16.18,dwell,none,none,
judith,527,s4_initial_price,Product,select_optimal,22.18,dwell|price_hover|tariff_click_oos|back_nav,oos_tariff|back_nav,tariff_route_explainer,1
judith,527,s5_add_ons,Product,continue,16.82,dwell,none,none,
judith,527,s6_health_questions,Inputs,continue,11.81,dwell,none,none,
judith,527,s7_final_price,Recommendation,confirm,40.25,dwell|price_hover,long_dwell|price_fixation|price_gap_shock,price_gap_transparency,0
judith,527,s8_confirm,Closing,confirm,22.26,dwell,none,none,
judith,528,s1_coverage_scope,Inputs,at_doctor,20.34,dwell,none,none,
judith,528,s2_for_whom,Inputs,other_persons,10.12,dwell|path_oos,oos_path,advisor_route,
judith,529,s1_coverage_scope,Inputs,at_doctor,12.96,dwell,none,none,
judith,529,s2_for_whom,Inputs,myself,15.02,dwell,none,none,
judith,529,s3_personal_data,Inputs,submit,19.67,dwell,none,none,
judith,529,s4_initial_price,Product,select_optimal,64.84,dwell|price_hover,long_dwell|price_fixation,price_reframe,1
judith,529,s5_add_ons,Product,continue,58.63,dwell,long_dwell,simplified_explanation,1
judith,529,s6_health_questions,Inputs,continue,21.06,dwell,none,none,
judith,529,s7_final_price,Recommendation,confirm,47.54,dwell|price_hover,long_dwell|price_fixation|price_gap_shock,price_gap_transparency,1
judith,529,s8_confirm,Closing,confirm,12.19,dwell,none,none,
judith,530,s1_coverage_scope,Inputs,at_doctor,15.01,dwell,none,none,
judith,530,s2_for_whom,Inputs,myself,13.31,dwell,none,none,
judith,530,s3_personal_data,Inputs,submit,13.81,dwell,none,none,
judith,530,s4_initial_price,Product,abandon,55.21,dwell|price_hover|cancel_hover,long_dwell|price_fixation|cancel_intent,price_reframe,1
judith,531,s1_coverage_scope,Inputs,at_doctor,19.06,dwell,none,none,
judith,531,s2_for_whom,Inputs,myself,9.97,dwell,none,none,
judith,531,s3_personal_data,Inputs,submit,13.91,dwell,none,none,
judith,531,s4_initial_price,Product,select_optimal,65.87,dwell|price_hover|tariff_click_oos|back_nav,oos_tariff|back_nav|long_dwell|price_fixation,tariff_route_explainer,1
judith,531,s5_add_ons,Product,continue,20.06,dwell,none,none,
judith,531,s6_health_questions,Inputs,abandon,36.26,dwell|inactivity,cancel_intent,trust_signal,1
judith,532,s1_coverage_scope,Inputs,at_doctor,9.51,dwell,none,none,
judith,532,s2_for_whom,Inputs,myself,16.23,dwell,none,none,
judith,532,s3_personal_data,Inputs,submit,4.96,dwell,none,none,
judith,532,s4_initial_price,Product,abandon,43.4,dwell|price_hover|cancel_hover,long_dwell|price_fixation|cancel_intent,price_reframe,1
judith,533,s1_coverage_scope,Inputs,at_doctor,17.25,dwell,none,none,
judith,533,s2_for_whom,Inputs,myself,16.67,dwell,none,none,
judith,533,s3_personal_data,Inputs,submit,16.1,dwell,none,none,
judith,533,s4_initial_price,Product,select_optimal,50.73,dwell|price_hover|cancel_hover,long_dwell|price_fixation|cancel_intent,price_reframe,1
judith,533,s5_add_ons,Product,continue,50.44,dwell,long_dwell,simplified_explanation,1
judith,533,s6_health_questions,Inputs,continue,19.88,dwell,none,none,
judith,533,s7_final_price,Recommendation,confirm,68.23,dwell|price_hover,long_dwell|price_fixation|price_gap_shock,price_gap_transparency,1
judith,533,s8_confirm,Closing,confirm,20.4,dwell,none,none,
judith,534,s1_coverage_scope,Inputs,at_doctor,11.33,dwell,none,none,
judith,534,s2_for_whom,Inputs,myself,22.88,dwell,none,none,
judith,534,s3_personal_data,Inputs,submit,14.59,dwell,none,none,
judith,534,s4_initial_price,Product,select_optimal,76.32,dwell|price_hover,long_dwell|price_fixation,price_reframe,1
judith,534,s5_add_ons,Product,continue,56.27,dwell,long_dwell,simplified_explanation,0
judith,534,s6_health_questions,Inputs,continue,13.06,dwell,none,none,
judith,534,s7_final_price,Recommendation,confirm,58.42,dwell|price_hover|cancel_hover|inactivity,long_dwell|price_fixation|cancel_intent|price_gap_shock,price_gap_transparency,1
judith,534,s8_confirm,Closing,confirm,10.49,dwell,none,none,
judith,535,s1_coverage_scope,Inputs,at_doctor,9.66,dwell,none,none,
judith,535,s2_for_whom,Inputs,myself,23.74,dwell,none,none,
judith,535,s3_personal_data,Inputs,submit,12.21,dwell,none,none,
judith,535,s4_initial_price,Product,abandon,58.45,dwell|price_hover|cancel_hover,long_dwell|price_fixation|cancel_intent,price_reframe,1
judith,536,s1_coverage_scope,Inputs,at_doctor,15.05,dwell,none,none,
judith,536,s2_for_whom,Inputs,myself,15.56,dwell,none,none,
judith,536,s3_personal_data,Inputs,submit,14.65,dwell,none,none,
judith,536,s4_initial_price,Product,select_optimal,66.29,dwell|price_hover,long_dwell|price_fixation,price_reframe,1
judith,536,s5_add_ons,Product,abandon,65.61,dwell,long_dwell,simplified_explanation,1
judith,537,s1_coverage_scope,Inputs,at_doctor,23.2,dwell,none,none,
judith,537,s2_for_whom,Inputs,myself,12.9,dwell,none,none,
judith,537,s3_personal_data,Inputs,submit,27.79,dwell,long_dwell,trust_signal,1
judith,537,s4_initial_price,Product,select_optimal,35.29,dwell|price_hover,long_dwell|price_fixation,price_reframe,1
judith,537,s5_add_ons,Product,continue,55.31,dwell,long_dwell,simplified_explanation,0
judith,537,s6_health_questions,Inputs,continue,16.7,dwell,none,none,
judith,537,s7_final_price,Recommendation,abandon,97.26,dwell|price_hover|cancel_hover|inactivity,long_dwell|price_fixation|cancel_intent|price_gap_shock,none,
judith,538,s1_coverage_scope,Inputs,at_doctor,9.55,dwell,none,none,
judith,538,s2_for_whom,Inputs,myself,11.38,dwell,none,none,
judith,538,s3_personal_data,Inputs,submit,18.18,dwell,none,none,
judith,538,s4_initial_price,Product,select_optimal,27.95,dwell|price_hover,long_dwell|price_fixation,price_reframe,1
judith,538,s5_add_ons,Product,abandon,48.23,dwell,long_dwell,simplified_explanation,0
judith,539,s1_coverage_scope,Inputs,at_doctor,7.6,dwell,none,none,
judith,539,s2_for_whom,Inputs,myself,22.78,dwell,none,none,
judith,539,s3_personal_data,Inputs,submit,7.02,dwell,none,none,
judith,539,s4_initial_price,Product,abandon,53.56,dwell|price_hover|cancel_hover,long_dwell|price_fixation|cancel_intent,price_reframe,1
judith,540,s1_coverage_scope,Inputs,at_doctor,12.24,dwell,none,none,
judith,540,s2_for_whom,Inputs,myself,16.8,dwell,none,none,
judith,540,s3_personal_data,Inputs,submit,14.95,dwell,none,none,
judith,540,s4_initial_price,Product,abandon,50.74,dwell|price_hover|cancel_hover,long_dwell|price_fixation|cancel_intent,price_reframe,1
judith,541,s1_coverage_scope,Inputs,hospital,9.17,dwell|path_oos,oos_path,advisor_route,
judith,542,s1_coverage_scope,Inputs,at_doctor,18.78,dwell,none,none,
judith,542,s2_for_whom,Inputs,myself,17.24,dwell,none,none,
judith,542,s3_personal_data,Inputs,submit,17.55,dwell,none,none,
judith,542,s4_initial_price,Product,select_optimal,66.54,dwell|price_hover,long_dwell|price_fixation,price_reframe,1
judith,542,s5_add_ons,Product,continue,48.02,dwell,long_dwell,simplified_explanation,0
judith,542,s6_health_questions,Inputs,continue,7.43,dwell,none,none,
judith,542,s7_final_price,Recommendation,abandon,75.22,dwell|price_hover|cancel_hover|inactivity,long_dwell|price_fixation|cancel_intent|price_gap_shock,price_gap_transparency,1
judith,543,s1_coverage_scope,Inputs,at_doctor,13.92,dwell,none,none,
judith,543,s2_for_whom,Inputs,myself,11.32,dwell,none,none,
judith,543,s3_personal_data,Inputs,submit,13.34,dwell,none,none,
judith,543,s4_initial_price,Product,abandon,50.95,dwell|price_hover|cancel_hover,long_dwell|price_fixation|cancel_intent,price_reframe,0
judith,544,s1_coverage_scope,Inputs,at_doctor,10.43,dwell,none,none,
judith,544,s2_for_whom,Inputs,myself,17.38,dwell,none,none,
judith,544,s3_personal_data,Inputs,submit,20.85,dwell,none,none,
judith,544,s4_initial_price,Product,select_optimal,51.45,dwell|price_hover,long_dwell|price_fixation,price_reframe,1
judith,544,s5_add_ons,Product,abandon,49.61,dwell,long_dwell,simplified_explanation,1
judith,545,s1_coverage_scope,Inputs,at_doctor,17.66,dwell,none,none,
judith,545,s2_for_whom,Inputs,myself,20.6,dwell,none,none,
judith,545,s3_personal_data,Inputs,submit,15.78,dwell,none,none,
judith,545,s4_initial_price,Product,select_optimal,36.4,dwell|price_hover,long_dwell|price_fixation,price_reframe,1
judith,545,s5_add_ons,Product,continue,50.02,dwell,long_dwell,simplified_explanation,0
judith,545,s6_health_questions,Inputs,continue,17.21,dwell,none,none,
judith,545,s7_final_price,Recommendation,abandon,65.48,dwell|price_hover|cancel_hover|inactivity,long_dwell|price_fixation|cancel_intent|price_gap_shock,price_gap_transparency,1
judith,546,s1_coverage_scope,Inputs,hospital,3.84,dwell|path_oos,oos_path,advisor_route,
judith,547,s1_coverage_scope,Inputs,at_doctor,13.48,dwell,none,none,
judith,547,s2_for_whom,Inputs,myself,12.49,dwell,none,none,
judith,547,s3_personal_data,Inputs,submit,3.82,dwell,none,none,
judith,547,s4_initial_price,Product,abandon,46.62,dwell|price_hover|cancel_hover,long_dwell|price_fixation|cancel_intent,price_reframe,1
judith,548,s1_coverage_scope,Inputs,at_doctor,12.32,dwell,none,none,
judith,548,s2_for_whom,Inputs,myself,18.68,dwell,none,none,
judith,548,s3_personal_data,Inputs,submit,17.03,dwell,none,none,
judith,548,s4_initial_price,Product,select_optimal,86.94,dwell|price_hover,long_dwell|price_fixation,price_reframe,1
judith,548,s5_add_ons,Product,continue,47.8,dwell,long_dwell,simplified_explanation,1
judith,548,s6_health_questions,Inputs,continue,16.54,dwell,none,none,
judith,548,s7_final_price,Recommendation,confirm,66.58,dwell|price_hover|cancel_hover|inactivity,long_dwell|price_fixation|cancel_intent|price_gap_shock,price_gap_transparency,1
judith,548,s8_confirm,Closing,confirm,12.46,dwell,none,none,
judith,549,s1_coverage_scope,Inputs,at_doctor,13.3,dwell,none,none,
judith,549,s2_for_whom,Inputs,myself,18.85,dwell,none,none,
judith,549,s3_personal_data,Inputs,submit,15.67,dwell,none,none,
judith,549,s4_initial_price,Product,abandon,62.48,dwell|price_hover|cancel_hover,long_dwell|price_fixation|cancel_intent,price_reframe,1
judith,550,s1_coverage_scope,Inputs,at_doctor,21.63,dwell,none,none,
judith,550,s2_for_whom,Inputs,myself,19.85,dwell,none,none,
judith,550,s3_personal_data,Inputs,submit,21.73,dwell,none,none,
judith,550,s4_initial_price,Product,abandon,44.99,dwell|price_hover|cancel_hover,long_dwell|price_fixation|cancel_intent,price_reframe,1
judith,551,s1_coverage_scope,Inputs,at_doctor,16.54,dwell,none,none,
judith,551,s2_for_whom,Inputs,myself,6.45,dwell,none,none,
judith,551,s3_personal_data,Inputs,submit,11.56,dwell,none,none,
judith,551,s4_initial_price,Product,select_optimal,19.63,dwell|price_hover|cancel_hover,cancel_intent,price_reframe,1
judith,551,s5_add_ons,Product,continue,31.25,dwell,long_dwell,simplified_explanation,1
judith,551,s6_health_questions,Inputs,continue,18.97,dwell,none,none,
judith,551,s7_final_price,Recommendation,confirm,48.8,dwell|price_hover,long_dwell|price_fixation,none,
judith,551,s8_confirm,Closing,confirm,20.89,dwell,none,none,
judith,552,s1_coverage_scope,Inputs,at_doctor,17.91,dwell,none,none,
judith,552,s2_for_whom,Inputs,myself,5.24,dwell,none,none,
judith,552,s3_personal_data,Inputs,submit,9.85,dwell,none,none,
judith,552,s4_initial_price,Product,select_optimal,25.52,dwell|price_hover,long_dwell|price_fixation,price_reframe,1
judith,552,s5_add_ons,Product,abandon,70.8,dwell,long_dwell,simplified_explanation,1
judith,553,s1_coverage_scope,Inputs,at_doctor,13.29,dwell,none,none,
judith,553,s2_for_whom,Inputs,myself,18.33,dwell,none,none,
judith,553,s3_personal_data,Inputs,submit,10.49,dwell,none,none,
judith,553,s4_initial_price,Product,abandon,58.9,dwell|price_hover|cancel_hover,long_dwell|price_fixation|cancel_intent,price_reframe,1
judith,554,s1_coverage_scope,Inputs,at_doctor,9.64,dwell,none,none,
judith,554,s2_for_whom,Inputs,myself,22.37,dwell,none,none,
judith,554,s3_personal_data,Inputs,submit,6.78,dwell,none,none,
judith,554,s4_initial_price,Product,select_optimal,38.35,dwell|price_hover,long_dwell|price_fixation,price_reframe,1
judith,554,s5_add_ons,Product,continue,47.65,dwell,long_dwell,simplified_explanation,1
judith,554,s6_health_questions,Inputs,continue,13.67,dwell,none,none,
judith,554,s7_final_price,Recommendation,confirm,45.47,dwell|price_hover,long_dwell|price_fixation|price_gap_shock,price_gap_transparency,1
judith,554,s8_confirm,Closing,confirm,14.91,dwell,none,none,
judith,555,s1_coverage_scope,Inputs,at_doctor,21.63,dwell,none,none,
judith,555,s2_for_whom,Inputs,myself,13.08,dwell,none,none,
judith,555,s3_personal_data,Inputs,submit,22.95,dwell,none,none,
judith,555,s4_initial_price,Product,abandon,53.43,dwell|price_hover|cancel_hover,long_dwell|price_fixation|cancel_intent,price_reframe,1
judith,556,s1_coverage_scope,Inputs,at_doctor,19.37,dwell,none,none,
judith,556,s2_for_whom,Inputs,myself,8.34,dwell,none,none,
judith,556,s3_personal_data,Inputs,submit,12.32,dwell,none,none,
judith,556,s4_initial_price,Product,select_optimal,6.0,dwell|price_hover,none,none,
judith,556,s5_add_ons,Product,continue,59.67,dwell,long_dwell,simplified_explanation,1
judith,556,s6_health_questions,Inputs,continue,15.29,dwell,none,none,
judith,556,s7_final_price,Recommendation,abandon,70.52,dwell|price_hover|cancel_hover|inactivity,long_dwell|price_fixation|cancel_intent|price_gap_shock,price_gap_transparency,0
judith,557,s1_coverage_scope,Inputs,at_doctor,15.49,dwell,none,none,
judith,557,s2_for_whom,Inputs,myself,14.21,dwell,none,none,
judith,557,s3_personal_data,Inputs,submit,12.26,dwell,none,none,
judith,557,s4_initial_price,Product,select_optimal,56.5,dwell|price_hover|cancel_hover,long_dwell|price_fixation|cancel_intent,price_reframe,1
judith,557,s5_add_ons,Product,continue,64.28,dwell,long_dwell,simplified_explanation,1
judith,557,s6_health_questions,Inputs,abandon,35.56,dwell|inactivity,cancel_intent,trust_signal,1
judith,558,s1_coverage_scope,Inputs,at_doctor,17.34,dwell,none,none,
judith,558,s2_for_whom,Inputs,myself,26.22,dwell,long_dwell,none,
judith,558,s3_personal_data,Inputs,submit,8.11,dwell,none,none,
judith,558,s4_initial_price,Product,select_optimal,54.85,dwell|price_hover,long_dwell|price_fixation,price_reframe,1
judith,558,s5_add_ons,Product,continue,43.24,dwell,long_dwell,simplified_explanation,1
judith,558,s6_health_questions,Inputs,continue,11.14,dwell,none,none,
judith,558,s7_final_price,Recommendation,confirm,65.2,dwell|price_hover|cancel_hover|inactivity,long_dwell|price_fixation|cancel_intent,price_gap_transparency,1
judith,558,s8_confirm,Closing,confirm,18.99,dwell,none,none,
judith,559,s1_coverage_scope,Inputs,at_doctor,10.42,dwell,none,none,
